Date,Value,zscore,rolling_mean,rolling_std,first_difference
2022-10-09,81.9044791066632,-0.6605395703662592,78.50110519116397,2.2817358551878026,2.9029500910246497
2022-10-10,86.68672664308826,-0.4853102051782702,79.45788754937202,3.864792079114332,4.782247536425061
2022-10-11,72.73330762601609,-0.9965862815294646,78.58847957531805,4.639335835630459,-13.953419017072179
2022-10-12,89.75621175960634,-0.3728392541610587,80.70067106060802,5.909629216230703,17.02290413359026
2022-10-13,69.50217347774188,-1.1149803172473594,79.41926552252825,7.285690676053139,-20.254038281864467
2022-10-14,78.6781521648787,-0.7787574621821284,79.75179711337614,7.174552190558123,9.17597868713682
2022-10-15,82.55601530705847,-0.6366662192018392,80.25958086929327,7.238105436624256,3.877863142179777
2022-10-16,81.19961475664716,-0.6863669520850412,80.15888596214813,7.216278116383053,-1.3564005504113084
2022-10-17,76.86424565806443,-0.8452219609932945,78.755674392859,6.669669543765275,-4.335369098582731
2022-10-18,79.12306787955485,-0.7624550232868086,79.6684972862217,6.122911997779932,2.2588222214904192
2022-10-19,77.88744386238444,-0.8077303066113644,77.97295901519,4.20766217349649,-1.2356240171704087
2022-10-20,77.5972123410075,-0.8183648638694445,79.12939313851366,2.0515085737186904,-0.2902315213769384
2022-10-21,84.98643620705603,-0.5476116254773669,80.03057657311042,2.990778565835897,7.389223866048525
2022-10-22,82.7206777443357,-0.6306327183981637,80.05409977843574,3.014505727958334,-2.2657584627203278
2022-10-23,77.67099409201435,-0.8156613799337189,79.55001111205961,3.0852260631847384,-5.049683652321349
2022-10-24,85.83623170547936,-0.5164737296252322,80.83172340454746,3.603596528377057,8.16523761346501
2022-10-25,83.08014922937902,-0.6174610957149909,81.39702074023663,3.6012598508139813,-2.756082476100346
2022-10-26,85.81609027438762,-0.5172117445768426,82.52968451337995,3.560079357815818,2.7359410450086017
2022-10-27,85.11073962268468,-0.543056945184178,83.60304555361954,2.89576778796197,-0.7053506517029433
2022-10-28,78.03110189175305,-0.8024664416402012,82.6094263657191,3.4769397302762086,-7.079637730931623
2022-10-29,79.59129641191028,-0.7452983646524295,82.16237188965833,3.6567833530009866,1.560194520157225
2022-10-30,86.34741398787249,-0.49774317539171903,83.40186044620951,3.337168625612107,6.756117575962207
2022-10-31,85.88413709493985,-0.5147183978653629,83.40870407327529,3.343036860422764,-0.4632768929326403
2022-11-01,82.95168806385958,-0.622168122759038,83.39035247820107,3.3454927534668166,-2.9324490310802673
2022-11-02,83.86928791907685,-0.5885457644637767,83.11223785601383,3.1874146179453953,0.9175998552172757
2022-11-03,89.89994864177542,-0.3675724998944201,83.79641057302679,4.077581675719412,6.0306607226985705
2022-11-04,80.7852313127107,-0.7015506386826779,84.1898576331636,3.5238436911146773,-9.114717329064717
2022-11-05,86.71250219474385,-0.48436574684156214,85.20717274499695,2.957400496425803,5.927270882033142
2022-11-06,83.20241327104458,-0.6129811414166842,84.75788692830726,2.9939720667382845,-3.5100889236992714
2022-11-07,83.36373652677466,-0.6070699936819992,84.39782970428367,2.9875000666863785,0.16132325573008188
2022-11-08,90.18716741839556,-0.3570483345278484,85.43146961207451,3.593910711229319,6.823430891620902
2022-11-09,89.06384926162966,-0.3982085475897964,86.17354980386777,3.750470068336679,-1.1233181567659045
2022-11-10,89.25011223993093,-0.39138356766202065,86.0807160321757,3.6495437103060158,0.18626297830127214
2022-11-11,91.95803458112302,-0.292160867621659,87.67683078480603,3.38089373162806,2.707922341192088
2022-11-12,85.78598326270509,-0.5183149146876858,87.54447093737193,3.4425135043333697,-6.172051318417928
2022-11-13,89.34326585971166,-0.38797026679567864,88.42173559289579,2.889649368268595,3.5572825970065765
2022-11-14,84.63688336832016,-0.5604198127501518,88.60361371311659,2.536751041650798,-4.706382491391508
2022-11-15,88.06590937524089,-0.43477469592397455,88.30057684980878,2.4409458316296635,3.4290260069207363
2022-11-16,86.0533315946314,-0.5085188348882415,87.87050289738045,2.546961606439775,-2.01257778060949
2022-11-17,87.45006859108308,-0.4573401087017323,87.6133538046879,2.4742892590540078,1.3967369964516791
2022-11-18,90.20395167858112,-0.356433331804743,87.3627705328962,2.0053281729433605,2.753883087498039
2022-11-19,83.40213944250574,-0.6056628480891226,87.02222141572486,2.467001253799475,-6.801812236075378
2022-11-20,98.22221611054324,-0.06263101905945188,88.29064288012937,4.921161006154179,14.820076668037501
2022-11-21,82.99915172743532,-0.6204289765574822,88.05668121714584,5.157093941385255,-15.223064383107925
2022-11-22,82.22913739685815,-0.6486435600362699,87.22285664880543,5.607540243052632,-0.770014330577169
2022-11-23,94.3633199129244,-0.20402728219404026,88.409997837133,6.17009377064692,12.134182516066247
2022-11-24,92.80556714815224,-0.26110588927403117,89.17506905957146,6.360327172064141,-1.557752764772161
2022-11-25,92.24410320003784,-0.28167884591307085,89.46651927692243,6.461273596351775,-0.5614639481143939
2022-11-26,92.54320313409517,-0.27071933552105676,90.77238551857806,5.933529208583971,0.29909993405732394
2022-11-27,89.61989245614402,-0.3778342162216026,89.54348213937816,4.94127940613273,-2.92331067795115
2022-11-28,85.4761421806125,-0.5296679982975799,89.89733791840347,4.459744937210979,-4.1437502755315165
2022-11-29,90.62431877210766,-0.34103039450726474,91.0966495434391,2.9153248171024564,5.148176591495158
2022-11-30,87.14392036008277,-0.4685578802125129,90.06530675017602,2.843178084727627,-3.4803984120248828
2022-12-01,95.69126782302324,-0.15536910055100325,90.47754970372903,3.450960516147406,8.547347462940465
2022-12-02,90.36778565023552,-0.35043018733541925,90.20950433947155,3.3626172736691453,-5.32348217278772
2022-12-03,87.2644085672829,-0.46414299539120146,89.45539082992694,3.343894892722639,-3.103377082952619
2022-12-04,90.07516093597476,-0.36115243509187056,89.52042918418849,3.35204521171047,2.8107523686918654
2022-12-05,94.0382712088875,-0.21593759792523798,90.74359047394205,3.188495387474851,3.963110272912729
2022-12-06,89.4477973742405,-0.38414006127128647,90.57551598853244,3.2266114270119846,-4.590473834647
2022-12-07,88.44936059586152,-0.42072441654003845,90.76200745078657,3.0267519043709554,-0.9984367783789736
2022-12-08,94.07413076214677,-0.21462364528985342,90.53098787066135,2.6225409190078444,5.624770166285245
2022-12-09,94.37690249513004,-0.20352959418450495,91.10371884850342,2.992618812854792,0.302771732983274
2022-12-10,90.91482427124365,-0.33038579825634107,91.62520680621209,2.4875132847183514,-3.462078223886394
2022-12-11,91.39286714720014,-0.3128695260331939,91.81345055067287,2.398945032575489,0.47804287595648987
2022-12-12,95.20782704246726,-0.1730831608202751,91.98052995546998,2.611071929629295,3.8149598952671226
2022-12-13,87.10762631992309,-0.46988775315799486,91.6462198048532,3.0944652824533527,-8.100200722544173
2022-12-14,87.61210337465359,-0.45140288942415013,91.52661163039491,3.250854658608137,0.5044770547305006
2022-12-15,91.3594301951091,-0.3140947106026053,91.13879726367524,3.052147661696271,3.7473268204555126
2022-12-16,94.18745046836108,-0.21047142605988287,91.11173268842255,3.0193118842604703,2.8280202732519797
2022-12-17,97.11301564738255,-0.10327393675567112,91.99718859929953,3.7679761270612144,2.9255651790214756
2022-12-18,103.23975773552802,0.12121990606594389,93.68960154048924,5.644557703155125,6.126742088145463
2022-12-19,100.45643119951568,0.01923427309703261,94.43940213435329,6.201018174877945,-2.783326536012339
2022-12-20,95.67420463531208,-0.15599432363448779,95.66319903655173,5.291531080407301,-4.782226564203597
2022-12-21,96.68513820360327,-0.11895206556030241,96.95934686925884,3.925685310108305,1.0109335682911933
2022-12-22,92.07440195646952,-0.2878969768139902,97.0614856923103,3.76157379725886,-4.610736247133758
2022-12-23,97.30176988657664,-0.09635767295740565,97.50638846634111,3.5428028750900666,5.227367930107121
2022-12-24,96.25873594544689,-0.1345761411528686,97.38434850892172,3.5731953871903013,-1.0430339411297496
2022-12-25,99.62367171762703,-0.011279395267928304,96.86776479207875,2.7527892435581367,3.3649357721801465
2022-12-26,94.18227948664472,-0.21066089928071785,95.97145740452574,2.386658330792791,-5.441392230982316
2022-12-27,101.22377679633333,0.047351069809456844,96.76425342752877,3.089650707706402,7.041497309688609
2022-12-28,106.59955268730089,0.24432828388970557,98.18059835377129,4.829773470080374,5.37577589096756
2022-12-29,98.70102423737866,-0.04508670679347909,99.12725867961545,4.013982205656678,-7.898528449922225
2022-12-30,101.56245244619664,0.059760699105756855,99.73592761670402,4.014073847236778,2.8614282088179834
2022-12-31,103.31373365718572,0.12393050473164291,100.74378443266671,3.8789203764426885,1.7512812109890774
2023-01-01,98.16603120212916,-0.06468972592469804,100.53555007330988,3.9867022316891036,-5.14770245505656
2023-01-02,101.6016648266494,0.06119750480891423,101.59546226473911,2.8364127770258367,3.4356336245202357
2023-01-03,100.85313127888124,0.033770012317511366,101.5425129051031,2.84794383173756,-0.7485335477681616
2023-01-04,101.58736366487692,0.06067348686970155,100.82648590189967,1.802969862897364,0.7342323859956821
2023-01-05,97.54254427357658,-0.08753530592889608,100.66098876421367,2.064750274323171,-4.0448193913003365
2023-01-06,101.83849935261838,0.06987550889047778,100.70042403655964,2.0873496194473358,4.2959550790418035
2023-01-07,104.51398971343995,0.16790984816765664,100.8718891874531,2.3682013046356616,2.67549036082157
2023-01-08,109.5874098696969,0.35380825399911797,102.50351471139132,3.7339319063819283,5.073420156256944
2023-01-09,107.43533274802776,0.2749526311997215,103.33689584301682,4.129191043594799,-2.1520771216691372
2023-01-10,113.71172044170132,0.5049297335682613,105.17383715199112,5.479488076486167,6.276387693673556
2023-01-11,99.4153922976908,-0.018911093597879552,104.8635555281074,5.770206665067394,-14.296328144010516
2023-01-12,107.91949749735808,0.292693218868041,106.34597741721903,4.832705637541832,8.50410519966728
2023-01-13,104.77976077517177,0.17764813420949901,106.76615762044094,4.491289327121352,-3.1397367221863135
2023-01-14,115.11656424395608,0.5564055063680534,108.28081112480038,5.317077561159733,10.33680346878431
2023-01-15,100.4298497435642,0.018260285109863102,106.97258824963856,6.021878824200792,-14.686714500391872
2023-01-16,100.57576688498511,0.023606927638607212,105.9926502692039,6.475098318714993,0.1459171414209095
2023-01-17,102.0796419235038,0.07871136677826053,104.33092476660427,5.597017924541013,1.5038750385186859
2023-01-18,94.75850074830151,-0.1895472105561432,103.66565454526292,6.484987904733146,-7.3211411752022855
2023-01-19,103.04967493317736,0.11425496154239896,102.96996560752282,6.207881792285885,8.291174184875842
2023-01-20,102.18230541420004,0.08247312485658324,102.59890055595544,6.15911253355281,-0.8673695189773127
2023-01-21,107.028456181542,0.2600440088600953,101.44345654703913,3.678580025768406,4.846150767341953
2023-01-22,108.28273763655965,0.30600293119854666,102.56529767460992,4.4371608883901015,1.2542814550176473
2023-01-23,116.25118688865248,0.5979799343422889,104.80464338941955,6.662995156082654,7.968449252092839
2023-01-24,111.9176840144968,0.43919330694694525,106.21007797384712,7.020399039547884,-4.333502874155684
2023-01-25,104.57508898068784,0.17014862517193136,107.6124477213309,5.057734963094082,-7.342595033808962
2023-01-26,103.26034010300909,0.12197407764746553,107.64254274559256,5.0265910080485785,-1.3147488776787526
2023-01-27,110.50353311055308,0.3873765067310114,108.83128955935727,4.4736067517493785,7.243193007543994
2023-01-28,101.7329668109116,0.06600862409434326,108.07479107783865,5.215504005701664,-8.770566299641473
2023-01-29,117.78024866878582,0.6540072568564794,109.43157836815668,6.383252243451269,16.04728185787421
2023-01-30,114.80755884493225,0.545083043551525,109.22534579048236,6.14507713271834,-2.972689823853571
2023-01-31,106.8504202190934,0.25352048023827445,108.50145096256757,6.073099951237441,-7.9571386258388515
2023-02-01,100.91505877066686,0.0360391368223862,107.97858950399315,6.602002189347104,-5.935361448426534
2023-02-02,116.53297523004566,0.6083051196873819,109.87468023642694,6.91939441870605,15.617916459378804
2023-02-03,109.4722018506186,0.34958684389981,109.72734719929346,6.914751122017476,-7.0607733794270615
2023-02-04,116.5136333693538,0.6075964023019318,111.83887099335662,6.295719862655356,7.041431518735195
2023-02-05,102.63038498851138,0.09889149273951689,109.67460475331742,6.5131205891022175,-13.883248380842417
2023-02-06,107.88189860415385,0.29131553397453297,108.68522471892051,6.117446451373076,5.251513615642466
2023-02-07,111.17948035042711,0.41214431827600806,109.30366188053961,6.119864628883,3.2975817462732664
2023-02-08,111.66084990528717,0.42978248545085224,110.83877489977108,4.888901168829097,0.48136955486005206
2023-02-09,109.4464614049302,0.34864367190311196,109.82641578189745,4.198187116944902,-2.2143885003569608
2023-02-10,115.0799973268818,0.555065634766468,110.62752942136362,4.631968992962771,5.633535921951591
2023-02-11,106.8946823916742,0.25514231857769526,109.25339356740939,3.974942396967677,-8.1853149352076
2023-02-12,111.78596342075724,0.43436684912614787,110.5613333434445,2.7500219567928066,4.891281029083046
2023-02-13,113.36241678970028,0.49213067690467743,111.34426451280828,2.6379143913357543,1.5764533689430351
2023-02-14,115.5941747010842,0.5739059340586429,111.97493513433072,3.0822588787656477,2.231757911383923
2023-02-15,116.83902417490604,0.6195192531917358,112.71467431570485,3.5761276320134425,1.2448494738218443
2023-02-16,107.91459978678348,0.2925137587484374,112.49583694168389,3.846132349990637,-8.92442438812256
2023-02-17,106.1219555403453,0.22682834390559015,111.21611668646439,4.305831240353701,-1.7926442464381864
2023-02-18,120.43344745221152,0.751224796307559,113.15022598082687,5.022284287149012,14.311491911866227
2023-02-19,115.95695691180688,0.5871988671413064,113.74608219383397,5.080538858653387,-4.47649054040464
2023-02-20,110.80103065454978,0.3982773029324764,113.38016988881246,5.203526645261362,-5.155926257257107
2023-02-21,122.5450197581834,0.8285962564642593,114.37314775411235,6.253675690080048,11.743989103633623
2023-02-22,115.61111741026494,0.5745267426118791,114.19773250202077,6.189875962575938,-6.933902347918462
2023-02-23,121.17037077466864,0.7782268711693958,116.09141407171865,5.971112475137702,5.559253364403702
2023-02-24,115.85024327109676,0.5832887049474621,117.48116946182598,4.104331548913615,-5.320127503571882
2023-02-25,126.05275173277656,0.9571252885722571,118.28392721619242,5.185209124523304,10.202508461679798
2023-02-26,124.75964335258642,0.9097436842420529,119.5414538505895,5.579260076664525,-1.2931083801901337
2023-02-27,114.96958249203162,0.5510198547706051,120.13696125594404,4.633095880058401,-9.790060860554803
2023-02-28,121.30123114949912,0.7830218091635399,119.95927716898915,4.5484290657034725,6.331648657467497
2023-03-01,119.89671111150568,0.7315578996153989,120.57150484059495,4.1352731462669485,-1.4045200379934357
2023-03-02,123.73689941714947,0.8722686750143932,120.9381517895208,4.307415630584273,3.8401883056437924
2023-03-03,112.29046413210354,0.4528525796770565,120.42961191252178,5.1382288707705035,-11.446435285045936
2023-03-04,120.76408308435734,0.7633398262151808,119.67408781989045,4.525940574719348,8.473618952253801
2023-03-05,122.8420728851448,0.8394807684992563,119.4001491816845,4.214118851558614,2.0779898007874635
2023-03-06,108.96973455207812,0.33117562091723907,118.54302804740544,5.635805441588319,-13.87233833306668
2023-03-07,112.05795515373858,0.4443330707287897,117.22256004801109,5.955625544732457,3.0882206016604528
2023-03-08,107.9862148834638,0.29513785292875444,115.52106058686222,6.71701991149664,-4.071740270274773
2023-03-09,117.04076089672436,0.626911216370153,114.56446936965865,5.760702402158013,9.054546013260563
2023-03-10,122.17819660792244,0.8151552567529528,115.97700258048992,6.29742202722299,5.13743571119808
2023-03-11,126.30221234322993,0.9662659330236794,116.76816390318602,7.271604687161377,4.124015735307481
2023-03-12,119.35807557740824,0.711821413373588,116.27045000208079,6.896117828481014,-6.944136765821682
2023-03-13,127.32506899938817,1.0037450725227826,118.89264063741078,7.1427307525833825,7.966993421979922
2023-03-14,112.47307157050722,0.4595436146488684,118.95194298266347,7.077958034046738,-14.85199742888095
2023-03-15,111.04543606914328,0.4072327167460703,119.38897458061766,6.344467696282778,-1.4276355013639375
2023-03-16,119.47054564560976,0.7159425004782372,119.7360866876013,6.260494665290339,8.425109576466483
2023-03-17,121.8516992239848,0.8031918590226668,119.68944420418163,6.240452008430263,2.3811535783750344
2023-03-18,119.9481243821542,0.7334417658748008,118.78171735259937,5.541207514781199,-1.90357484183059
2023-03-19,109.95173925700428,0.36715787816033923,117.4379550211131,6.444976445159147,-9.996385125149928
2023-03-20,120.01781472434192,0.7359953339049524,116.39406155324934,5.008309537411081,10.06607546733764
2023-03-21,114.112635008411,0.5196198984926125,116.62828490152133,4.829522183607401,-5.905179715930913
2023-03-22,124.15200502126017,0.8874788227410139,118.50065189468089,4.844989910330132,10.039370012849162
2023-03-23,122.802376065383,0.8380262121481139,118.97662766893419,5.112433043998154,-1.349628955877165
2023-03-24,116.43280273156552,0.604634635634795,118.20249959858859,5.013846141044853,-6.369573333817485
2023-03-25,118.72275052119448,0.6885420650252624,118.02744618988005,4.963884030719497,2.289947789628968
2023-03-26,116.15296077456324,0.5943807689946901,118.91333497810275,3.666149854034905,-2.569789746631244
2023-03-27,121.28963009154428,0.7825967274408874,119.0950228877031,3.76031377224229,5.136669316981042
2023-03-28,126.52978325139595,0.9746045030097487,120.86890120812951,3.942603213833118,5.240153159851673
2023-03-29,116.973532199056,0.6244478470181662,119.84340509067178,3.8793975836241295,-9.55625105233996
2023-03-30,124.567527210534,0.902704234828822,120.09556953997905,4.151607437260493,7.593995011478
2023-03-31,119.53817774985453,0.7184206513064557,120.53919454259179,3.8499408825110795,-5.0293494606794695
2023-04-01,118.36431035933784,0.675408231709103,120.48798880518369,3.8803901635418625,-1.1738673905166905
2023-04-02,121.9297682114321,0.8060524343080456,121.31324701045068,3.387808264457773,3.5654578520942692
2023-04-03,117.4219909208041,0.6408801074828102,120.76072712891637,3.6938651319967226,-4.507777290627999
2023-04-04,119.96027665651168,0.7338870450672791,119.82222618679005,2.6789631690305815,2.538285735707575
2023-04-05,116.8664944744768,0.6205258098617206,119.80693508327873,2.698169680871033,-3.093782182034886
2023-04-06,132.80391331226065,1.2044988820226044,120.98356166923966,5.480994018479487,15.937418837783852
2023-04-07,123.27805580237246,0.8554558950975171,121.51782996245653,5.498867201103856,-9.525857509888183
2023-04-08,119.72161218558792,0.7251419888119599,121.71173022334939,5.392027667595925,-3.5564436167845486
2023-04-09,124.4056977278522,0.8967745381113179,122.06543443998082,5.489048913514838,4.684085542264285
2023-04-10,122.88677948948568,0.8411188915446849,122.84611852122104,5.092882523375165,-1.518918238366524
2023-04-11,122.45326363895848,0.8252341623021666,123.20225951871346,4.942386589512299,-0.43351585052720054
2023-04-12,126.73571545837312,0.9821501956209149,124.61214823069864,4.183140768242847,4.282451819414646
2023-04-13,127.55627820641745,1.012216955725141,123.86248607272104,2.6652371009696973,0.820562748044324
2023-04-14,121.21718880936692,0.7799423604737535,123.56807650229167,2.8481055905870036,-6.339089397050529
2023-04-15,121.08866610553297,0.7752330785652928,123.7633699194267,2.574083794130906,-0.12852270383395137
2023-04-16,122.68768098831804,0.8338235970824568,123.51793895663609,2.5845151523320005,1.5990148827850703
2023-04-17,112.64564760716904,0.46586708266690335,122.05492011630515,4.88029540534139,-10.042033381148997
2023-04-18,116.66875710545554,0.6132803895057848,121.22856204009042,5.27534675300912,4.023109498286502
2023-04-19,131.16570185147228,1.1444721368298563,121.86141723910461,6.226156775048814,14.496944746016737
2023-04-20,132.6399612169432,1.198491409309221,122.5876576691797,7.21853819266947,1.474259365470914
2023-04-21,123.25092438680724,0.8544617556913208,122.87819132309974,7.195075063874625,-9.38903683013595
2023-04-22,127.45707773028792,1.0085820881600218,123.78796441235045,7.332400945539563,4.206153343480679
2023-04-23,126.20595583652212,0.9627389373093943,124.29057510495105,7.364920887930505,-1.2511218937657986
2023-04-24,140.11676331900165,1.4724536573946314,128.2150202066414,7.444319641820255,13.910807482479527
2023-04-25,130.3901491739312,1.116054619267192,130.17521907356652,5.431784648634162,-9.726614145070442
2023-04-26,124.21988300107256,0.8899659828518559,129.18295923779513,5.839786259588157,-6.170266172858646
2023-04-27,120.14626677914882,0.7407020271176028,127.39814574668165,6.481134865488953,-4.073616221923743
2023-04-28,116.9535585663352,0.6237159804730943,126.49852205804278,7.50838810664306,-3.1927082128136135
2023-04-29,126.06227496727487,0.9574742354477515,126.29926452046949,7.497209584720226,9.10871640093967
2023-04-30,121.31973817632752,0.783699936871894,125.60123342615597,7.7311615511990075,-4.742536790947355
2023-05-01,118.0441508034884,0.6636770623576516,122.44800306679693,4.75103517467265,-3.2755873728391123
2023-05-02,121.9738993250399,0.8076694704325104,121.24568165981248,3.2265064594409503,3.9297485215514882
2023-05-03,119.84781044654956,0.7297660993348267,120.6210998663092,2.9675892850923167,-2.126088878490336
2023-05-04,133.7375138173866,1.2387075302798003,122.56270658605743,5.748412953243844,13.88970337083704
2023-05-05,129.75375494879663,1.0927360948223037,124.39130606926621,5.702451394565556,-3.983758868589973
2023-05-06,125.34696645188887,0.9312641624412942,124.28911913849679,5.673854744518305,-4.406788496907751
2023-05-07,132.82537518151202,1.2052852799863276,125.93278156780886,6.302047638586193,7.4784087296231405
2023-05-08,125.84890127542016,0.9496558746693237,127.04774592094195,5.281561458515019,-6.976473906091854
2023-05-09,121.18965420652732,0.7789334476269099,126.93571090401159,5.413791108226037,-4.659247068892839
2023-05-10,133.14335181384777,1.2169364634527655,128.83507395648277,4.81141382055875,11.95369760732045
2023-05-11,128.2516098101759,1.0376950420420241,128.0513733840241,4.299329897889565,-4.8917420036718795
2023-05-12,120.3978608357252,0.7499208445215858,126.71481708215674,5.067525654001504,-7.853748974450696
2023-05-13,124.65716666572396,0.9059887709614868,126.61627425556175,5.105125408067667,4.259305829998766
2023-05-14,121.25330692375395,0.7812657872114165,124.9631216473106,4.608903015953854,-3.4038597419700096
2023-05-15,118.73774126960484,0.6890913505458532,123.94724164647984,5.13482541293182,-2.515565654149114
2023-05-16,130.30080755934932,1.1127809965011577,125.24883498259727,5.463562436108923,11.563066289744484
2023-05-17,135.2330562897238,1.293506650576954,125.5473641934367,5.997784705515235,4.932248730374482
2023-05-18,118.7070976874453,0.6879685196158348,124.18386246161806,6.354825868987258,-16.525958602278507
2023-05-19,128.5266898672641,1.047774424887078,125.3451237518379,6.290065156336187,9.819592179818812
2023-05-20,122.46852168693717,0.8257932421157792,125.03246018343978,6.38366095283053,-6.058168180326945
2023-05-21,123.2940188450482,0.8560408070689766,125.32399045791041,6.226984457242853,0.825497158111034
2023-05-22,122.77364600432198,0.8369734957583431,125.9005482771557,5.678184255162174,-0.5203728407262247
2023-05-23,121.4197290920798,0.787363767436578,124.63182278183147,5.521148231344011,-1.3539169122421697
2023-05-24,125.98449523524782,0.9546242589536905,123.31059977404918,3.1655074890174535,4.564766143168015
2023-05-25,121.5875174474543,0.7935118069879118,123.72208831119335,2.6049359399546663,-4.396977787793517
2023-05-26,127.09315035045404,0.9952471942096156,123.51729695164906,2.187099836196443,5.505632902999736
2023-05-27,125.48653213179756,0.9363780770402677,123.94844130091482,2.2426618726594008,-1.6066182186564788
2023-05-28,124.53813869113958,0.9016273914496212,124.1261727074993,2.2314251328680648,-0.9483934406579806
2023-05-29,121.18855867793825,0.7788933056690236,123.89973166087306,2.4602461805090647,-3.349580013201333
2023-05-30,122.83440273288728,0.8391997215854897,124.10182789527413,2.2735977502674007,1.6458440549490376
2023-05-31,129.48552524476676,1.082907720108591,124.60197503949111,3.0194980558855393,6.651122511879478
2023-06-01,128.20193557942898,1.0358748970466667,125.54689191548748,2.9531592420689847,-1.2835896653377858
2023-06-02,120.7968686553133,0.7645411431152747,124.64742310189595,3.3375488473885024,-7.405066924115673
2023-06-03,126.1671607134738,0.961317420599444,124.74465575642114,3.3757644312675334,5.370292058160501
2023-06-04,129.41189296290244,1.0802097129665198,125.44090636667298,3.801793708892486,3.244732249428637
2023-06-05,117.29103815022684,0.6360817839575046,124.88411771985707,4.706194646931401,-12.120854812675603
2023-06-06,128.33666737529384,1.0408116902344335,125.67015552591513,4.76590998474963,11.045629225067003
2023-06-07,122.28729010849548,0.8191526209014928,124.64183622073354,4.578355528705939,-6.049377266798359
2023-06-08,128.4327317259688,1.0443316450376419,124.67480709881066,4.608994970338158,6.145441617473324
2023-06-09,121.74160578713528,0.7991578555747973,124.8097695462138,4.4887779916032695,-6.6911259388335225
2023-06-10,116.51053502315315,0.6074828738336256,123.43025159045371,5.394566116370569,-5.231070763982132
2023-06-11,117.37320545783948,0.6390925283914767,121.7104390897304,5.0795595377268725,0.8626704346863221
2023-06-12,125.72629037747002,0.9451632109898954,122.91547512219371,4.8518505852284015,8.353084919630547
2023-06-13,126.75845004125334,0.9829832278919488,122.69001550304507,4.587410873115471,1.0321596637833181
2023-06-14,120.9112984918704,0.7687340393352504,122.49344527209863,4.636758900087326,-5.847151549382943
2023-06-15,128.59800877190642,1.0503876661070666,122.51705627866116,4.6723275457719815,7.686710280036024
2023-06-16,117.06878064333252,0.6279379056775294,121.84950982954648,5.114471694311867,-11.529228128573905
2023-06-17,125.01653514033988,0.9191566191742536,123.06465270343028,4.621260942278232,7.947754497007367
2023-06-18,119.26167433363082,0.7082891142565334,123.33443397140049,4.275841347691019,-5.754860806709061
2023-06-19,122.026713546894,0.8096046698336085,122.80592299560392,4.157940276635299,2.7650392132631794
2023-06-20,125.49139348739456,0.9365562050540785,122.62491491648123,3.981011979952035,3.4646799405005595
2023-06-21,120.92025656508244,0.7690622777775932,122.62619464122581,3.9803707048372483,-4.571136922312121
2023-06-22,123.26693624385248,0.8550484563010545,121.86461285150382,3.0481700444814237,2.3466796787700446
2023-06-23,130.18808615225726,1.1086506999288046,123.73879935277877,3.59259005103894,6.921149908404772
2023-06-24,122.23863886526622,0.8173699598406138,123.34195702776826,3.5813336803017832,-7.949447286991031
2023-06-25,129.2676533712687,1.0749245386035358,124.77138260457366,3.676911600603322,7.0290145060024685
2023-06-26,119.40642226597978,0.7135929150540855,124.39705527872879,4.110693738739812,-9.861231105288908
2023-06-27,127.6694610243768,1.0163641591457384,124.70820778401196,4.286027106787156,8.263038758397016
2023-06-28,132.19353752078302,1.1821337155078877,126.31867649196919,4.721343219479061,4.524076496406224
2023-06-29,112.59254777461436,0.4639214180229731,124.79376385350659,7.0304394352408295,-19.600989746168665
2023-06-30,120.93124237149428,0.7694648156782271,123.47135759911188,6.709961785039013,8.338694596879918
2023-07-01,127.7659511527348,1.019899715139086,124.26097364017882,6.864170340834845,6.834708781240522
2023-07-02,123.83020995021324,0.8756877254398633,123.48419600859947,6.501231137413001,-3.9357412025215552
2023-07-03,126.66603811527015,0.9795971038984722,124.52128398706952,6.318795480978268,2.8358281650569097
2023-07-04,121.7553311884304,0.7996607767091751,123.67640829622003,6.222349900127993,-4.910706926839751
2023-07-05,125.17328191713122,0.9249000772414497,122.67351463855549,5.082066513186703,3.4179507287008164
2023-07-06,123.92720108549948,0.8792416391458387,124.2927508258248,2.4683583022919873,-1.246080831631744
2023-07-07,130.50998116629142,1.1204454593043411,125.66114208222439,2.9098541731707352,6.582780080791949
2023-07-08,125.90893880282336,0.9518557477905262,125.39585460366561,2.767129912689021,-4.601042363468068
2023-07-09,126.2909424947543,0.9658529873576288,125.74738782431434,2.6903208494385735,0.3820036919309473
2023-07-10,122.5100204604629,0.8273138249976996,125.15367101648472,2.9039079758635227,-3.7809220342914074
2023-07-11,122.0982823118962,0.812227066345521,125.2026640341227,2.839189248490046,-0.4117381485666982
2023-07-12,122.34091306665997,0.8211174537226914,124.7980399126268,3.0388781939379106,0.24263075476376628
2023-07-13,126.44388797833928,0.9714571598294284,125.15756661160391,3.0674181197217716,4.102974911679311
2023-07-14,122.33521090725417,0.820908517283231,123.98974228888433,2.0906529340007953,-4.108677071085111
2023-07-15,125.85814634929922,0.9499946292851406,123.98248622409515,2.0829557549790607,3.5229354420450534
2023-07-16,134.75609725691098,1.276030092137876,125.19179404726039,4.592330100611443,8.897950907611758
2023-07-17,128.7052699597414,1.0543178913224018,126.07682969001446,4.58633043787039,-6.050827297169576
2023-07-18,122.6908632584015,0.8339402006589836,126.16148411094379,4.505410194999205,-6.014406701339894
